kural_number,couplet,care.virtue,care.vice,fairness.virtue,fairness.vice,loyalty.virtue,loyalty.vice,authority.virtue,authority.vice,sanctity.virtue,sanctity.vice,dominant_moral_lexicon,dominant_score_lexicon
138,நன்றிக்கு வித்தாகும் நல்லொழுக்கம் தீயொழுக்கம் என்றும் இடும்பை தரும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
139,ஒழுக்க முடையவர்க்கு ஒல்லாவே தீய வழுக்கியும் வாயாற் சொலல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
140,உலகத்தோடு ஒட்ட ஒழுகல் பலகற்றும் கல்லார் அறிவிலா தார்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
141,பிறன்பொருளாள் பெட்டொழுகும் பேதைமை ஞாலத்து அறம்பொருள் கண்டார்கண் இல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
142,அறன்கடை நின்றாருள் எல்லாம் பிறன்கடை நின்றாரின் பேதையார் இல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
143,விளிந்தா஡஢ன் வேறல்லர் மன்ற தெளிந்தாரில் தீமை புரிந்து ஒழுகு வார்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
144,எனைத்துணையர் ஆயினும் என்னாம் தினைத்துணையும் தேரான் பிறனில் புகல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
145,எளிதென இல்லிறப்பான் எய்துமெஞ் ஞான்றும் விளியாது நிற்கும் பழி.,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fairness.virtue,1
146,பகைபாவம் அச்சம் பழியென நான்கும் இகவாவாம் இல்லிறப்பான் கண்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
147,அறனியலான் இல்வாழ்வான் என்பான் பிறனியலாள் பெண்மை நயவா தவன்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
148,பிறன்மனை நோக்காத பேராண்மை சான்றோர்க்கு அறனொன்றோ ஆன்ற வொழுக்கு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
149,நலக்குரியார் யாரெனின் நாமநீர் வைப்பின் பிறர்க்குரியாள் தோள்தோயா தார்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
150,அறன்வரையான் அல்ல செயினும் பிறன்வரையாள் பெண்மை நயவாமை நன்று.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
151,அகழ்வாரைத் தாங்கும் நிலம்போலத் தம்மை இகழ்வார்ப் பொறுத்தல் தலை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
152,பொறுத்தல் இறப்பினை என்றும் அதனை மறத்தல் அதனினும் நன்று.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
153,இன்நம்யுள் இன்மை விருந்தொரால் வன்மையுள் வன்மை மடவார்ப் பொறை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
154,நிறையுடைமை நீங்காமை வேண்டின் பொநற்யுடைமை போற்றி யொழுகப் படும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
155,ஒறுத்தாரை ஒன்றாக வையாரே வைப்பர் பொறுத்தாரைப் பொன்போற் பொதிந்து.,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,loyalty.virtue,1
156,ஒறுத்தார்க்கு ஒருநாளை இன்பம் பொறுத்தார்க்குப் பொன்றுந் துணையும் புகழ்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,sanctity.virtue,1
157,திறனல்ல தற்பிறர் செய்யினும் நோநொந்து அறனல்ல செய்யாமை நன்று.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
158,மிகுதியான் மிக்கவை செய்தாரைத் தாந்தம் தகுதியான் வென்று விடல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
159,துறந்தாரின் தூய்மை உடையர் இறந்தார்வாய் இன்னாச்சொல் நோற்கிற் பவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,sanctity.virtue,1
160,உண்ணாது நோற்பார் பெரியர் பிறர்சொல்லும் இன்னாச்சொல் நோற்பாரின் பின்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
161,ஒழுக்காறாக் கொள்க ஒருவன்தன் நெஞ்சத்து அழுக்காறு இலாத இயல்பு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
162,விழுப்பேற்றின் அஃதொப்பது இல்லையார் மாட்டும் அழுக்காற்றின் அன்மை பெறின்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
163,அறன்ஆக்கம் வேண்டாதான் என்பான் பிறனாக்கம் பேணாது அழுக்கறுப் பான்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
164,அழுக்காற்றின் அல்லவை செய்யார் இழுக்காற்றின் ஏதம் படுபாக்கு அறிந்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
165,அழுக்காறு உடையார்க்கு அதுசாலும் ஒன்னார் வழுக்காயும் கேடீன் பது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
166,கொடுப்பது அழுக்கறுப்பான் சுற்றம் உடுப்பதூஉம் உண்பதூஉம் இன்றிக் கெடும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
167,அவ்வித்து அழுக்காறு உடையானைச் செய்யவள் தவ்வையைக் காட்டி விடும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
168,அழுக்காறு எனஒரு பாவி திருச்செற்றுத் தீயுழி உய்த்து விடும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
169,அவ்விய நெஞ்சத்தான் ஆக்கமும் செவ்வியான் கேடும் நினைக்கப் படும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
170,அழுக்கற்று அகன்றாரும் இல்லை அஃதுஇல்லார் பெருக்கத்தில் தீர்ந்தாரும் இல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
171,நடுவின்றி நன்பொருள் வெஃகின் குடிபொன்றிக் குற்றமும் ஆங்கே தரும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
172,படுபயன் வெஃகிப் பழிப்படுவ செய்யார் நடுவன்மை நாணு பவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
173,சிற்றின்பம் வெஃகி அறனல்ல செய்யாரே மற்றின்பம் வேண்டு பவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
174,இலமென்று வெஃகுதல் செய்யார் புலம்வென்ற புன்மையில் காட்சி யவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
175,அஃகி அகன்ற அறிவென்னாம் யார்மாட்டும் வெஃகி வெறிய செயின்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
176,அருள்வெஃகி ஆற்றின்கண் நின்றான் பொருள்வெஃகிப் பொல்லாத சூழக் கெடும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
177,வேண்டற்க வெஃகியாம் ஆக்கம் விளைவயின் மாண்டற் கரிதாம் பயன்.,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,care.virtue,1
178,அஃகாமை செல்வத்திற்கு யாதெனின் வெஃகாமை வேண்டும் பிறன்கைப் பொருள்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
179,அறனறிந்து வெஃகா அறிவுடையார்ச் சேரும் திறன்அறிந் தாங்கே திரு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
180,இறலீனும் எண்ணாது வெஃகின் விறல்ஈனும் வேண்டாமை என்னுஞ் செருக்கு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
181,அறங்கூறான் அல்ல செயினும் ஒருவன் புறங்கூறான் என்றல் இனிது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
182,அறனழீஇ அல்லவை செய்தலின் தீதே புறனழீஇப் பொய்த்து நகை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
183,புறங்கூறிப் பொய்த்துயிர் வாழ்தலின் சாதல் அறங்கூற்றும் ஆக்கத் தரும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
184,கண்ணின்று கண்ணறச் சொல்லினும் சொல்லற்க முன்னின்று பின்நோக்காச் சொல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
185,அறஞ்சொல்லும் நெஞ்சத்தான் அன்மை புறஞ்சொல்லும் புன்மையாற் காணப் படும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
186,பிறன்பழி கூறுவான் தன்பழி யுள்ளும் திறன்தெரிந்து கூறப் படும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
187,பகச்சொல்லிக் கேளிர்ப் பிரிப்பர் நகச்சொல்லி நட்பாடல் தேற்றா தவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
188,துன்னியார் குற்றமும் தூற்றும் மரபினார் என்னைகொல் ஏதிலார் மாட்டு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
189,அறன்நோக்கி ஆற்றுங்கொல் வையம் புறன்நோக்கிப் புன்சொல் உரைப்பான் பொறை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
190,ஏதிலார் குற்றம்போல் தங்குற்றங் காண்கிற்பின் தீதுண்டோ மன்னும் உயிர்க்கு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
191,பல்லார் முனியப் பயனில சொல்லுவான் எல்லாரும் எள்ளப் படும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
192,பயனில பல்லார்முன் சொல்லல் நயனில நட்டார்கண் செய்தலிற் றீது.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
193,நயனிலன் என்பது சொல்லும் பயனில பாரித் துரைக்கும் உரை.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
194,நயன்சாரா நன்மையின் நீக்கும் பயன்சாராப் பண்பில்சொல் பல்லா ரகத்து.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
195,சீர்மை சிறப்பொடு நீங்கும் பயனில நீர்மை யுடையார் சொலின்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
196,பயனில் சொல் பராட்டு வானை மகன்எனல் மக்கட் பதடி யெனல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
197,நயனில சொல்லினுஞ் சொல்லுக சான்றோர் பயனில சொல்லாமை நன்று.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
198,அரும்பயன் ஆயும் அறிவினார் சொல்லார் பெரும்பயன் இல்லாத சொல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
199,பொருள்தீர்ந்த பொச்சாந்துஞ் சொல்லார் மருள்தீர்ந்த மாசறு காட்சி யவர்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
200,சொல்லுக சொல்லிற் பயனுடைய சொல்லற்க சொல்லிற் பயனிலாச் சொல்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
201,தீவினையார் அஞ்சார் விழுமியார் அஞ்சுவர் தீவினை என்னும் செருக்கு.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
202,தீயவை தீய பயத்தலால் தீயவை தீயினும் அஞ்சப் படும்.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0
